"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.592095771E1,3.614771962E-1,1.031607628E0,3.968477249E-2
1.592572156E1,3.492426872E-1,1.110355377E0,9.949922562E-2
1.593048536E1,3.394974470E-1,1.183725357E0,1.149444580E-1
1.593524922E1,3.323598504E-1,1.254192352E0,1.218118668E-1
1.594001307E1,3.256072402E-1,1.269294739E0,1.223263741E-1
1.594477692E1,3.147183061E-1,1.274699211E0,1.114053726E-1
1.594954078E1,3.499781489E-1,1.325505257E0,6.971597672E-2
1.595430458E1,3.286498189E-1,1.383629799E0,5.663633347E-2
1.595906843E1,3.224982023E-1,1.427764893E0,6.451511383E-2
1.596383229E1,2.979151607E-1,1.462929726E0,1.047687531E-1
1.596859609E1,2.907328606E-1,1.484477043E0,2.033615112E-1
1.597335994E1,2.890418768E-1,1.511601448E0,3.099012375E-1
1.597812380E1,2.857432365E-1,1.537125587E0,4.028778076E-1
1.598288765E1,2.474223971E-1,1.584780693E0,4.778776169E-1
1.598765146E1,1.454981565E-1,1.694941521E0,5.306324959E-1
1.599241531E1,3.951525688E-2,1.809879303E0,5.378360748E-1
1.599717916E1,-7.086443901E-2,1.943706512E0,5.620737076E-1
1.600194302E1,-1.453728676E-1,2.055584908E0,5.247802734E-1
1.600670682E1,-1.987247467E-1,2.114405632E0,5.169157982E-1
1.601147067E1,-2.554620504E-1,2.122534752E0,5.241456032E-1
1.601623453E1,-3.639410734E-1,2.209144592E0,4.553668499E-1
1.602099838E1,-4.890257120E-1,2.369402885E0,4.370212555E-1
1.602576218E1,-5.954797268E-1,2.512539864E0,4.518463612E-1
1.603052604E1,-6.695009470E-1,2.679368019E0,5.446910858E-1
1.603528989E1,-7.377181053E-1,2.805445671E0,7.103428841E-1
1.604005369E1,-7.404824495E-1,2.917257309E0,9.435825348E-1
1.604481755E1,-6.992248297E-1,2.950312614E0,1.213281631E0
1.604958140E1,-6.184605360E-1,2.902298927E0,1.531499624E0
1.605434526E1,-4.594753981E-1,2.825805664E0,1.850750208E0
1.605910906E1,-2.359455824E-1,2.692043304E0,2.107076168E0
1.606387291E1,-4.364430904E-3,2.469882011E0,2.272453308E0
1.606863677E1,2.577694654E-1,2.209553719E0,2.380869627E0
1.607340062E1,4.609001577E-1,2.009044647E0,2.509280205E0
1.607816442E1,5.393334031E-1,1.796456337E0,2.631926298E0
1.608292828E1,5.181269050E-1,1.571715355E0,2.658407927E0
1.608769213E1,4.533410072E-1,1.294225693E0,2.557923794E0
1.609245593E1,3.002687097E-1,9.976682663E-1,2.466606855E0
1.609721979E1,7.816898823E-2,7.253732681E-1,2.309666157E0
1.610198364E1,-1.226662993E-1,4.991683960E-1,2.114912748E0
1.610674744E1,-3.415570259E-1,3.313465118E-1,1.940941334E0
1.611151130E1,-5.461456776E-1,1.481475830E-1,1.767411947E0
1.611627515E1,-7.422057390E-1,2.627372742E-2,1.598356247E0
1.612103901E1,-9.375547171E-1,-1.059579849E-1,1.414267302E0
1.612580281E1,-1.065589190E0,-2.390127182E-1,1.267744541E0
1.613056666E1,-1.155119419E0,-3.515129089E-1,1.156636715E0
1.613533052E1,-1.244487524E0,-4.556541443E-1,1.047961950E0
1.614009432E1,-1.295304775E0,-5.278139114E-1,9.376075268E-1
1.614485817E1,-1.350548267E0,-5.754556656E-1,8.023135662E-1
1.614962203E1,-1.391129613E0,-6.632843018E-1,6.830904484E-1
1.615438588E1,-1.462778568E0,-7.125034332E-1,6.064231396E-1
1.615914968E1,-1.527526259E0,-7.662048340E-1,5.244526863E-1
1.616391354E1,-1.578570485E0,-7.694692612E-1,4.013664722E-1
1.616867739E1,-1.570852041E0,-7.916851044E-1,3.303866386E-1
1.617344119E1,-1.552424073E0,-8.471212387E-1,2.395980358E-1
1.617820505E1,-1.494591355E0,-8.496465683E-1,1.241180897E-1
1.618296890E1,-1.495546699E0,-8.662147522E-1,5.079150200E-2
1.618773271E1,-1.433521509E0,-8.752307892E-1,-4.277467728E-2
1.619249656E1,-1.380391359E0,-8.957376480E-1,-1.041998863E-1
1.619726041E1,-1.273980260E0,-9.539327621E-1,-1.097786427E-1
1.620202427E1,-1.121372461E0,-9.756746292E-1,-1.264574528E-1
1.620678807E1,-9.606434107E-1,-1.011152267E0,-1.279575825E-1
1.621155192E1,-7.700667381E-1,-1.055595875E0,-1.165444851E-1
1.621631578E1,-5.899437070E-1,-1.140048504E0,-7.064056396E-2
1.622107958E1,-4.222738147E-1,-1.207125187E0,1.704525948E-2
1.622584343E1,-2.070314288E-1,-1.242575169E0,8.217358589E-2
1.623060729E1,-2.037912607E-2,-1.306288719E0,1.561806202E-1
1.623537109E1,1.596832275E-1,-1.374451160E0,2.011992931E-1
1.624013494E1,3.310499191E-1,-1.468746662E0,2.440180779E-1
1.624489880E1,4.486093819E-1,-1.508008480E0,2.156572342E-1
1.624966260E1,5.149482489E-1,-1.547346115E0,1.546192169E-1
1.625442646E1,6.234315634E-1,-1.682479858E0,1.639943123E-1
1.625919031E1,6.711375713E-1,-1.803452969E0,1.124076843E-1
1.626395411E1,7.012439966E-1,-1.915108204E0,1.915931702E-2
1.626871796E1,6.777393818E-1,-1.964957714E0,-1.275391579E-1
1.627348182E1,6.076045036E-1,-1.962654114E0,-2.822585106E-1
1.627824562E1,5.144125223E-1,-1.956018925E0,-4.260473251E-1
1.628300948E1,4.121335745E-1,-1.968887806E0,-5.209331512E-1
1.628777333E1,3.337281942E-1,-1.960579395E0,-5.743246078E-1
1.629253713E1,3.074406981E-1,-1.966955662E0,-6.461443901E-1
1.629730099E1,2.540558577E-1,-1.964102268E0,-7.364335060E-1
1.630206484E1,2.356820703E-1,-1.947350979E0,-8.186995983E-1
1.630682864E1,2.020377517E-1,-1.904921055E0,-8.759274483E-1
1.631159250E1,1.698462367E-1,-1.896662712E0,-9.223549366E-1
1.631635635E1,1.629275084E-1,-1.896359444E0,-9.601728916E-1
1.632112015E1,1.310497522E-1,-1.896843910E0,-1.063461781E0
1.632588401E1,7.903414965E-2,-1.876582146E0,-1.153326988E0
1.633064781E1,4.046511650E-2,-1.847411633E0,-1.198983192E0
1.633541166E1,1.542776823E-2,-1.804399014E0,-1.246209383E0
1.634017552E1,-4.630935192E-2,-1.744986057E0,-1.357528210E0
1.634493932E1,-8.246397972E-2,-1.695349216E0,-1.432734728E0
1.634970317E1,-1.048767567E-1,-1.650504112E0,-1.448338032E0
1.635446703E1,-9.660720825E-2,-1.605518818E0,-1.414223433E0
1.635923083E1,-6.931793690E-2,-1.565055847E0,-1.440555096E0
1.636399468E1,-5.382674932E-2,-1.536190510E0,-1.486749172E0
1.636875854E1,-2.114140987E-2,-1.490303993E0,-1.461757660E0
1.637352234E1,5.047339201E-2,-1.470484257E0,-1.432426214E0
1.637828619E1,6.067806482E-2,-1.452889442E0,-1.470259666E0
1.638305005E1,1.027999520E-1,-1.418454647E0,-1.467504978E0
1.638781385E1,1.336041093E-1,-1.405572891E0,-1.464601755E0
1.639257770E1,1.289168596E-1,-1.347329140E0,-1.461559534E0
1.639734151E1,1.149330735E-1,-1.274857044E0,-1.446436405E0
1.640210536E1,1.297880411E-1,-1.181016922E0,-1.464652300E0
1.640686922E1,1.280655265E-1,-1.087376595E0,-1.468303442E0
1.641163302E1,1.360653043E-1,-9.963350296E-1,-1.426318407E0
1.641639687E1,1.274011135E-1,-8.840866089E-1,-1.381592989E0
1.642116072E1,8.297574520E-2,-7.841978073E-1,-1.400878906E0
1.642592453E1,-1.168018579E-2,-6.370010376E-1,-1.366839170E0
1.643068838E1,-4.893189669E-2,-5.309782028E-1,-1.327332497E0
1.643545224E1,-6.955116987E-2,-4.469785690E-1,-1.294294596E0
1.644021604E1,-1.215170026E-1,-3.348159790E-1,-1.258129597E0
1.644497989E1,-1.522619128E-1,-2.303552628E-1,-1.240395069E0
1.644974369E1,-1.474717855E-1,-1.239967346E-1,-1.202891111E0
1.645450755E1,-1.454267502E-1,-3.480911255E-2,-1.174424410E0
1.645927140E1,-1.412939429E-1,3.008460999E-2,-1.195645571E0
1.646403521E1,-1.565845013E-1,1.138105392E-1,-1.156725883E0
1.646879906E1,-1.435654759E-1,1.996536255E-1,-1.098459482E0
1.647356291E1,-1.716640592E-1,2.924461365E-1,-1.013828516E0
1.647832672E1,-2.168942690E-1,4.089889526E-1,-9.484310150E-1
1.648309057E1,-2.337450385E-1,5.301351547E-1,-8.998403549E-1
1.648785437E1,-2.534230351E-1,6.653757095E-1,-7.818853855E-1
1.649261822E1,-2.950958610E-1,7.836141586E-1,-6.280996799E-1
1.649738208E1,-3.252684474E-1,8.919773102E-1,-4.694566727E-1
1.650214588E1,-3.297033310E-1,1.009593010E0,-3.131377697E-1
1.650690974E1,-3.369866610E-1,1.122069359E0,-1.614181995E-1
1.651167354E1,-3.348929882E-1,1.260437965E0,-2.131032944E-2
1.651643739E1,-3.280550838E-1,1.364865303E0,9.300851822E-2
1.652120125E1,-3.594497442E-1,1.468777657E0,2.008571625E-1
1.652596505E1,-4.074987769E-1,1.576861382E0,2.833366394E-1
1.653072890E1,-4.532473683E-1,1.657957077E0,3.669214249E-1
1.653549270E1,-5.184484720E-1,1.714587212E0,4.585385323E-1
1.654025656E1,-5.458948612E-1,1.737318039E0,5.531735420E-1
1.654502041E1,-5.667973757E-1,1.781270027E0,6.410179138E-1
1.654978422E1,-5.644333959E-1,1.841844559E0,7.073087692E-1
1.655454807E1,-5.531835556E-1,1.878528595E0,7.876234055E-1
1.655931187E1,-5.450251698E-1,1.939272881E0,8.482275009E-1
1.656407573E1,-4.942288995E-1,1.995406151E0,9.034495354E-1
1.656883958E1,-4.576641917E-1,2.025412560E0,9.127974510E-1
1.657360338E1,-4.535780549E-1,2.093825340E0,8.454422951E-1
1.657836724E1,-5.003131032E-1,2.109745979E0,7.375268936E-1
1.658313104E1,-6.331959963E-1,2.199902534E0,6.465187073E-1
1.658789489E1,-7.660603523E-1,2.263880730E0,6.105108261E-1
1.659265869E1,-9.209258556E-1,2.366329193E0,6.076328754E-1
1.659742255E1,-1.074536085E0,2.490626335E0,5.656876564E-1
1.660218640E1,-1.163150072E0,2.634518623E0,5.511341095E-1
1.660695020E1,-1.195018768E0,2.733580589E0,5.515420437E-1
1.661171406E1,-1.147313595E0,2.818994522E0,6.263279915E-1
1.661647786E1,-9.872898459E-1,2.823771477E0,7.563798428E-1
1.662124172E1,-7.800062299E-1,2.812322617E0,9.444463253E-1
1.662600557E1,-5.445824862E-1,2.727060318E0,1.150416136E0
1.663076937E1,-2.902396321E-1,2.668152809E0,1.336778879E0
1.663553322E1,4.321950674E-2,2.544406891E0,1.557007551E0
1.664029703E1,4.516586065E-1,2.417795181E0,1.706581593E0
1.664506088E1,8.450618982E-1,2.273760796E0,1.798184633E0
1.664982468E1,1.246196866E0,2.097898483E0,1.798805237E0
1.665458854E1,1.605865955E0,1.897369385E0,1.778104782E0
1.665935239E1,1.886789918E0,1.686515808E0,1.726725101E0
1.666411619E1,2.118643999E0,1.431998253E0,1.601563454E0
1.666888005E1,2.228312969E0,1.131775856E0,1.349586487E0
1.667364385E1,2.163918734E0,8.939781189E-1,1.079749107E0
1.667840770E1,2.002109289E0,7.215499878E-1,8.862290382E-1
1.668317151E1,1.699518919E0,6.150455475E-1,7.387402058E-1
1.668793536E1,1.279503107E0,5.604791641E-1,6.528668404E-1
